"","retention_time","c_mean","n_mean","l_mean","ln_mean","z_mean","zn_mean","zl_mean","zln_mean","z_fvalue","l_fvalue","n_fvalue","zl_fvalue","zn_fvalue","ln_fvalue","zln_fvalue","significant05?","significant01?","main_significant05?","main_significant01?"
"1645","21.153375",9.624,9.573,10.665,9.674,10.666,10.653,10.434,10.857,0.0183457762526286,0.335550931538548,0.533367314988961,0.419782165680766,0.281661907417147,0.652639704944931,0.292560176713052,TRUE,FALSE,TRUE,FALSE
"1646","21.1578",9.354,8.932,9.422,9.092,9.56,9.409,9.565,8.924,0.633830004364525,0.78228163657658,0.218624679535751,0.53712835298659,0.9898096883088,0.768979647460412,0.638536333720126,FALSE,FALSE,FALSE,FALSE
"1647","21.19135833",6.077,7.303,6.897,6.048,7.976,7.796,6.865,6.357,0.265804214288345,0.238354926940481,0.895059080409675,0.382511658583597,0.683044854630074,0.323154281422833,0.490447511310383,FALSE,FALSE,FALSE,FALSE
"1648","21.20435833",8.667,8.117,8.434,8.446,8.533,8.351,8.771,8.86,0.438748655854651,0.420943255791217,0.529445350565369,0.495626057752506,0.688206665655027,0.412382730410579,0.778520329481698,FALSE,FALSE,FALSE,FALSE
"1649","21.25665",6.502,6.832,5.913,5.329,6.7,5.873,6.571,8.371,0.193053944567155,0.860470756674665,0.790914837848689,0.0445148862935532,0.688410953033111,0.520130237476919,0.135398950392921,TRUE,FALSE,FALSE,FALSE
"1650","21.26045",4.795,4.888,4.759,5.248,4.722,5.385,5.708,5.216,0.432350624910076,0.49416092304592,0.542907528398916,0.815160132180227,0.850311089752762,0.657602299369039,0.30602142803319,FALSE,FALSE,FALSE,FALSE
"1651","21.2675",4.302,4.554,4.557,4.507,4.548,4.777,5.252,4.556,0.460991584677857,0.699290956818559,0.928630614640589,0.920445778600232,0.689654011369342,0.40360012610239,0.660983211227732,FALSE,FALSE,FALSE,FALSE
"1652","21.27225",6.562,5.948,5.987,6.158,6.481,5.388,5.081,4.731,0.322171534701542,0.402498063568733,0.487613087244773,0.561957462031329,0.706775185959899,0.595572794143455,0.988820688946971,FALSE,FALSE,FALSE,FALSE
"1653","21.37523333",4.247,4.875,4.763,6.083,3.946,6.316,4.798,6.046,0.59480182237598,0.295488969858223,0.0296936388184768,0.63566264476226,0.470046432779873,0.896429226394184,0.466919370188298,TRUE,FALSE,TRUE,FALSE
"1654","21.50719167",6.597,5.781,6.175,7.222,5.205,6.972,7.214,6.358,0.852065886754206,0.179945164354491,0.401438380206106,0.934530428166531,0.557099889912632,0.764373726306957,0.00969744750885096,TRUE,TRUE,FALSE,FALSE
"1655","21.51059167",4.914,4.924,5.503,5.442,6.264,5.481,6.248,5.91,0.0575797450900963,0.340846623186483,0.443300581111116,0.652285900022536,0.473962429286795,0.826179599172999,0.742235146637164,FALSE,FALSE,FALSE,FALSE
"1656","21.5296",5.488,5.281,5.905,6.591,5.152,6.666,5.542,6.291,0.668458450453338,0.111801326599906,0.0350175075315868,0.168701964423434,0.131292253442762,0.85427641503212,0.180921678755166,TRUE,FALSE,TRUE,FALSE
"1657","21.54555833",5.742,6.208,6.739,5.944,6.793,6.646,6.338,6.333,0.244301150965972,0.979117013146854,0.661103056452876,0.267608994730681,0.90341073220858,0.366438396411618,0.294102655493843,FALSE,FALSE,FALSE,FALSE
"1658","21.70045833",6.471,7.49,7.798,7.783,7.908,7.617,7.837,7.113,0.437981196023995,0.359724569509576,0.984423940006321,0.0382420601094276,0.0798840442616551,0.178453167475901,0.587675617012827,TRUE,FALSE,FALSE,FALSE
"1659","21.70418333",7.055,7.281,8.002,7.729,7.827,7.506,6.702,7.083,0.565935126671423,0.961984928582555,0.870484573090564,0.0312507083289914,0.982436417627963,0.917962831886625,0.356466037008831,TRUE,FALSE,FALSE,FALSE
"1660","21.74891667",7.241,7.979,7.301,7.883,7.731,6.929,8.035,7.251,0.66160084630265,0.786110385339726,0.95276913551077,0.73409398563783,0.0597914968186063,0.921895889768698,0.907983275626193,FALSE,FALSE,FALSE,FALSE
"1661","21.80198333",13.238,13.07,13.207,13.51,13.166,13.283,12.258,13.371,0.466148519244689,0.878239320936492,0.213860163802071,0.248822357722626,0.287993910610281,0.124075970723935,0.569261800947053,FALSE,FALSE,FALSE,FALSE
"1662","21.80261667",7.421,6.88,7.622,6.798,7.419,7.174,7.49,7.125,0.717273411617716,0.946926384236263,0.0885819041705298,0.952161620546283,0.508712972521218,0.722626564699125,0.889720542637101,FALSE,FALSE,FALSE,FALSE
"1663","21.84065",4.737,4.553,5.855,5.6,5.374,5.48,5.543,5.887,0.418376145882369,0.136665227784271,0.94319680561018,0.429368136709668,0.652888298601128,0.938059251564095,0.871564101218148,FALSE,FALSE,FALSE,FALSE
"1664","21.840775",6.771,7.159,7.571,7.671,7.567,7.461,7.67,7.581,0.422208361615108,0.241553759706098,0.839010699442445,0.40196707031755,0.608569442391828,0.828832750882728,0.819625141300024,FALSE,FALSE,FALSE,FALSE
"1665","21.844625",9.304,8.538,9.093,8.941,8.711,9.232,8.413,8.453,0.437051171865759,0.508906874022335,0.717652108620711,0.317977795566665,0.220208073197091,0.873773884515392,0.380431090180228,FALSE,FALSE,FALSE,FALSE
"1666","21.849",8.914,9.071,9.491,9.027,9.199,9.276,8.053,8.691,0.417863966006269,0.437840603756207,0.8807274282044,0.0905855324385203,0.444156415371746,0.917593655884071,0.347521320713999,FALSE,FALSE,FALSE,FALSE
"1667","21.8521",8.631,7.72,8.137,8.103,8.297,7.441,7.815,7.555,0.130016631967707,0.596002492717046,0.0344875671588024,0.835306739462807,0.808283020332411,0.134388995583435,0.775162503790332,TRUE,FALSE,TRUE,FALSE
"1668","21.8559",8.255,7.994,8.293,8.26,8.435,9.074,8.903,8.656,0.0778510815148782,0.796604518637872,0.910062230361812,0.801988502735885,0.526981130943387,0.632681244670733,0.371479723686782,FALSE,FALSE,FALSE,FALSE
"1669","21.85596667",5.641,4.933,5.99,5.358,5.46,6.006,6.343,6.055,0.245184359028962,0.289849245009213,0.489792688137682,0.920041512157155,0.278271604909588,0.649803285724336,0.558155458559427,FALSE,FALSE,FALSE,FALSE
"1670","21.86355833",8.515,7.418,8.193,7.886,8.003,7.793,8.793,7.849,0.880664327812383,0.510172402762593,0.0427829578879721,0.591154376286076,0.780705247578801,0.902128100796889,0.204766405301566,TRUE,FALSE,TRUE,FALSE
"1671","21.86356667",12.433,13.416,13.419,13.304,13.375,12.539,11.625,12.446,0.120760824245353,0.635536465428814,0.680126153460721,0.079264933275085,0.462558200754885,0.783743048983268,0.0635570528747684,FALSE,FALSE,FALSE,FALSE
"1672","21.86730833",6.382,7.041,7.095,6.988,7.196,7.054,6.185,6.644,0.831401382378974,0.571881785893986,0.479635467484891,0.0509434284862655,0.76554959779964,0.809486460105886,0.184637848988914,FALSE,FALSE,FALSE,FALSE
"1673","21.87093333",7.67,7.264,7.959,7.148,7.895,7.467,6.828,7.553,0.958610521244295,0.676088124875266,0.429944095700041,0.519381691433473,0.351056285254308,0.65850669675995,0.296424752909138,FALSE,FALSE,FALSE,FALSE
"1674","21.8711",8.407,8.385,9.135,8.895,8.703,8.45,8.406,7.86,0.23505250802639,0.769297216752707,0.35269436851123,0.0727211835705329,0.671734396426677,0.670883901949969,0.950211657837975,FALSE,FALSE,FALSE,FALSE
"1675","21.87135833",9.025,9.649,9.62,9.844,10.001,8.918,8.74,10.079,0.920674870750485,0.505957757486282,0.568170345743926,0.65350675488363,0.563053970425305,0.216731992960913,0.0642161013522655,FALSE,FALSE,FALSE,FALSE
"1676","21.874925",7.544,7.93,8.499,8.044,8.552,7.844,6.945,7.421,0.483034161865499,0.606320205004645,0.686534363139239,0.0390007582714739,0.833673471872299,0.873036634192623,0.156716906220419,TRUE,FALSE,FALSE,FALSE
"1677","21.87864167",13.059,13.761,14.027,13.774,13.929,13.584,11.965,12.835,0.165822019925182,0.309031862226851,0.624858863494367,0.012045916430316,0.965827086712756,0.921780261995227,0.118131873926497,TRUE,FALSE,FALSE,FALSE
"1678","21.8787",9.789,10.734,10.698,10.679,10.688,11.125,10.643,10.91,0.0677118968246908,0.398914582259086,0.0579083962012094,0.171109105586363,0.807332783591293,0.159741364203626,0.342384173458209,FALSE,FALSE,FALSE,FALSE
"1679","21.8787",9.056,8.712,8.919,8.76,8.988,8.067,7.456,7.773,0.0373679734559371,0.201980835290827,0.342147884292667,0.246075201960665,0.862592288605613,0.327673535680964,0.448374007045301,TRUE,FALSE,TRUE,FALSE
"1680","21.87880833",8.739,9.382,9.318,9.04,9.737,9.276,8.531,9.581,0.597977703121443,0.813402400150636,0.673504789215738,0.579543474875865,0.974679005851797,0.798553453850636,0.170328899745792,FALSE,FALSE,FALSE,FALSE
"1681","21.87883333",5.954,5.728,6.106,5.827,5.741,6.16,5.938,6.419,0.645919587148085,0.600185130049859,0.827291382372152,0.849656029963406,0.356177927908152,0.998614455250968,0.938732618622651,FALSE,FALSE,FALSE,FALSE
"1682","21.88640833",6.363,6.477,6.847,6.693,6.879,6.572,6.223,6.661,0.936523646863196,0.799907304147797,0.95827401163642,0.282848874076114,0.935514330880039,0.70416690406456,0.357763747117312,FALSE,FALSE,FALSE,FALSE
"1683","21.88646667",6.078,6.011,6.481,6.092,6.427,6.18,6.033,6.236,0.809226924939371,0.848355244619101,0.604800614699052,0.521419103035743,0.757468427823853,0.943275902958024,0.512781983901207,FALSE,FALSE,FALSE,FALSE
"1684","21.89016667",14.38,14.462,15.426,14.668,13.999,14.317,13.747,12.379,0.12491584583055,0.723339119085437,0.558901403049435,0.21793122714577,0.948972994587206,0.400833126263248,0.77390796119408,FALSE,FALSE,FALSE,FALSE
"1685","21.89351667",6.499,6.694,7.067,6.598,7.056,6.793,6.355,6.583,0.970404872158404,0.815165375730061,0.756172871624391,0.35493746673307,0.896954937616819,0.865411909683309,0.419035323676849,FALSE,FALSE,FALSE,FALSE
"1686","21.89788333",14.146,13.158,14.781,14.938,14.706,14.029,12.767,12.407,0.341132071236242,0.755487856030976,0.465880760085705,0.0524256072642387,0.935864415008129,0.615695723952212,0.783313531054659,FALSE,FALSE,FALSE,FALSE
"1687","21.90143333",8.194,7.862,8.364,8.098,8.571,7.814,7.803,8.147,0.933445144988928,0.937175120587152,0.234699293088829,0.465467331663652,0.949542169418768,0.263633651246807,0.296182928116048,FALSE,FALSE,FALSE,FALSE
"1688","21.90143333",7.6,7.812,8.05,7.772,8.05,8.34,7.654,7.737,0.648550247760696,0.724248913215822,0.869827559492542,0.329571331851217,0.748369542149308,0.620918333387397,0.844039261385789,FALSE,FALSE,FALSE,FALSE
"1689","21.9016",6.365,6.109,6.812,6.8,5.977,7.01,8.367,6.338,0.38036296771586,0.0523589357121089,0.469733704758667,0.858164792193292,0.75279269102429,0.0387754733458053,0.0104447568014323,TRUE,FALSE,FALSE,FALSE
"1690","21.90558333",7.039,7.659,8.141,7.715,7.945,7.543,6.777,7.208,0.513035188458288,0.918013202731945,0.991002294505138,0.0572226404305369,0.846302455454643,0.806514143895827,0.163288000747301,FALSE,FALSE,FALSE,FALSE
"1691","21.90894167",7.394,8.097,8.291,8.579,8.127,8.885,8.31,8.713,0.399967449250788,0.460126559780175,0.310973532315468,0.501211978364127,0.919869738935761,0.70968093612802,0.976226815171059,FALSE,FALSE,FALSE,FALSE
"1692","21.9094",7.809,8.203,8.415,7.782,8.35,8.127,8.225,8.055,0.647988166197644,0.982677443834308,0.579274559390329,0.742115881701074,0.891360053630774,0.379979382745799,0.361893068434424,FALSE,FALSE,FALSE,FALSE
"1693","21.90963333",6.016,6.31,6.32,5.927,6.691,6.05,6.974,5.872,0.597679238728827,0.900275192241626,0.267810547483149,0.974460343506727,0.301426443441405,0.449912283563597,0.88288194505125,FALSE,FALSE,FALSE,FALSE
"1694","21.9162",8.088,8.265,8.918,8.784,8.61,8.308,7.51,7.91,0.288224930250691,0.964180732110894,0.957830165855265,0.0559739861972865,0.986605233381896,0.815419348835292,0.477542558683201,FALSE,FALSE,FALSE,FALSE
"1695","21.916275",6.955,7.387,7.74,7.568,8.018,7.202,6.823,7.13,0.789125855033107,0.905976097212055,0.706347688224203,0.0669179937820696,0.438826047877573,0.717588828267006,0.140810513959065,FALSE,FALSE,FALSE,FALSE
"1696","21.91686667",5.719,5.867,6.85,5.931,5.926,6.137,5.924,6.058,0.856665757277887,0.455726244855104,0.738149703751829,0.447382581185016,0.486200219120736,0.458321963257347,0.54085577082708,FALSE,FALSE,FALSE,FALSE
"1697","21.91695",12.276,11.766,12.908,13.085,12.881,11.977,11.061,10.523,0.17558731511612,0.635129153367891,0.417730018413476,0.0399702837444964,0.643746170110722,0.667018634558129,0.897299581345704,TRUE,FALSE,FALSE,FALSE
"1698","21.91721667",5.916,5.959,6.597,6.022,6.505,5.882,6.113,5.628,0.809357193077782,0.964593029468689,0.304656837413265,0.393925256493613,0.719049148505001,0.750510752203925,0.646868576050665,FALSE,FALSE,FALSE,FALSE
"1699","21.92355833",9.292,9.753,10.211,9.851,10.334,9.424,7.906,8.616,0.172005676185069,0.283179592340554,0.792446021147614,0.0231807868330003,0.782671743244479,0.708109836240852,0.169005770142652,TRUE,FALSE,FALSE,FALSE
"1700","21.923775",8.354,9.014,9.488,9.036,9.589,8.75,7.713,8.283,0.432078682230469,0.562778209851105,0.82270372094115,0.0376791732543041,0.688578805319072,0.925459065040947,0.117435291389976,TRUE,FALSE,FALSE,FALSE
"1701","21.9243",8.012,8.41,9.229,8.655,8.973,8.548,7.253,7.984,0.400470388752083,0.72465354756879,0.891005252449723,0.0158287355394457,0.805124112158251,0.966833382345858,0.14545494236821,TRUE,FALSE,FALSE,FALSE
"1702","21.9244",7.733,8.383,8.649,8.433,8.585,8.211,6.898,7.661,0.294293226751625,0.495436974622939,0.698532478244816,0.0355062502196655,0.904528156237401,0.914000152977959,0.167113387893599,TRUE,FALSE,FALSE,FALSE
"1703","21.9244",6.483,6.885,7.403,6.948,7.523,6.978,6.618,6.533,0.976193083811352,0.837591091371976,0.539394445518647,0.0874241731578232,0.637263552545342,0.721920161335701,0.326483759178794,FALSE,FALSE,FALSE,FALSE
"1704","21.92446667",7.885,8.417,8.928,8.507,8.684,8.245,7.385,7.711,0.253499343612893,0.701323143330634,0.86762409162042,0.0300074197158356,0.811127598085379,0.823996007545553,0.191362720575838,TRUE,FALSE,FALSE,FALSE
"1705","21.92453333",7.722,8.105,8.553,8.342,8.649,8.12,6.879,7.714,0.432148289400075,0.537079752122565,0.89230000472135,0.0203826084012927,0.989224987923215,0.612741673532064,0.135362017355188,TRUE,FALSE,FALSE,FALSE
"1706","21.92739167",10.602,10.39,11.468,11.216,11.393,10.605,8.997,9.675,0.184182797813746,0.511351814195725,0.607634004357932,0.0155882104779357,0.920928726305998,0.490391686646298,0.438249643405828,TRUE,FALSE,FALSE,FALSE
"1707","21.92776667",6.019,6.102,6.702,5.746,5.749,6.065,6.664,5.762,0.677891784467061,0.568840754812371,0.314784436650862,0.896812449207699,0.749521124021582,0.0963478995227913,0.892958533153146,FALSE,FALSE,FALSE,FALSE
"1708","21.92941667",11.918,11.826,12.946,12.734,12.953,12.181,10.576,10.787,0.279712032949775,0.515740819054707,0.598402642103613,0.0207674241554706,0.875983419614905,0.734416081247268,0.639971582079324,TRUE,FALSE,FALSE,FALSE
"1709","21.93016667",9.843,10.241,10.964,10.551,10.575,9.798,8.59,9.29,0.110311991789675,0.687898977641879,0.815045087889711,0.0468173411803066,0.902884455301919,0.774494788905289,0.222557542887412,TRUE,FALSE,FALSE,FALSE
"1710","21.93093333",8.467,8.645,9.174,8.813,9.271,8.26,7.422,8.208,0.202627982778085,0.556147281016747,0.56685832685364,0.0460849347954639,0.848399628545645,0.379106266128927,0.071611465476241,TRUE,FALSE,FALSE,FALSE
"1711","21.93138333",7.128,6.898,7.305,6.655,7.154,7.348,8.251,6.994,0.433568301643757,0.831151446499268,0.352225506529895,0.729201065923001,0.991215735577343,0.337475858864362,0.583494777938917,FALSE,FALSE,FALSE,FALSE
"1712","21.93161667",7.036,6.594,6.552,6.613,6.862,7.126,6.802,5.9,0.919953790800541,0.221536095218758,0.543473886809013,0.532352295268529,0.933971702658179,0.713312542370116,0.280718340350682,FALSE,FALSE,FALSE,FALSE
"1713","21.93165",8.505,9.122,9.579,9.283,9.524,8.691,7.753,8.028,0.148588208906655,0.523543856063269,0.748839625320682,0.0225050883094474,0.511731457672366,0.960400686453803,0.191471248945393,TRUE,FALSE,FALSE,FALSE
"1714","21.93175",7.979,8.975,9.283,8.993,9.542,8.539,7.502,8.211,0.46611117390988,0.623594763055575,0.943680387679714,0.0216177743204077,0.429155660940623,0.868377998025599,0.0520807919649777,TRUE,FALSE,FALSE,FALSE
"1715","21.93183333",6.479,6.518,7.142,6.819,6.99,6.771,6.521,6.029,0.682210359466455,0.876249076147272,0.493021224903744,0.153069497649677,0.796686489751281,0.677862113944351,0.953843323965268,FALSE,FALSE,FALSE,FALSE
"1716","21.931925",9.753,10.155,10.895,10.348,10.639,9.55,8.608,9.218,0.117071146933516,0.677298075864603,0.587515753554288,0.0512763047367093,0.768154736654846,0.737654161701416,0.142055527094749,FALSE,FALSE,FALSE,FALSE
"1717","21.93193333",9.617,9.866,10.606,10.364,10.446,9.121,8.565,8.213,0.0325625122894518,0.513976413302699,0.290640075268954,0.0211640760760267,0.319000359803137,0.825013908739529,0.416059913144504,TRUE,FALSE,TRUE,FALSE
"1718","21.93195",7.146,5.976,7.298,6.333,7.187,6.551,6.271,6.233,0.760732027369943,0.627454234695978,0.0281013066058672,0.235220267262333,0.301098845185226,0.561327290694154,0.769337398340152,TRUE,FALSE,TRUE,FALSE
"1719","21.932",10.617,10.887,11.716,11.537,11.739,10.961,9.26,9.838,0.223714182305634,0.470769554570901,0.809037728558779,0.0149393488071835,0.830308726401139,0.698673894913642,0.3860211274962,TRUE,FALSE,FALSE,FALSE
"1720","21.93205",6.316,5.735,6.73,6.051,6.887,6.211,6.021,6.4,0.518513290564188,0.879370912581111,0.164779093157914,0.328455497415927,0.506421180688959,0.485895911842521,0.36745854945415,FALSE,FALSE,FALSE,FALSE
"1721","21.93483333",6.927,7.228,7.683,7.385,7.778,7.003,6.6,7.01,0.595930217298793,0.947805728765585,0.645397513913077,0.113861030455118,0.685526990034643,0.696746623911975,0.15462142526309,FALSE,FALSE,FALSE,FALSE
"1722","21.93741667",8.528,9.59,9.951,9.707,9.918,8.998,7.613,8.462,0.181844698144425,0.597063749106777,0.822144437088751,0.0202149455198313,0.539301345927616,0.872676031272497,0.0882441879029739,TRUE,FALSE,FALSE,FALSE
"1723","21.93908333",8.342,8.724,8.98,8.664,8.954,8.372,7.266,7.981,0.173760413959441,0.351542344935838,0.959063425056705,0.0634750481626208,0.953886067669249,0.717464265742796,0.139587273766771,FALSE,FALSE,FALSE,FALSE
"1724","21.93913333",8.464,8.814,9.036,8.829,9.13,8.236,7.235,7.545,0.0393926496351124,0.166981462769863,0.593312711956388,0.0202132030249616,0.503635209296949,0.673332254514697,0.176661543805004,TRUE,FALSE,TRUE,FALSE
"1725","21.93915833",8.731,9.545,10.097,9.802,9.971,9.105,7.815,8.645,0.13136401040005,0.667431790380847,0.929841545447119,0.00817807057809258,0.61477260708904,0.775653821275021,0.0643688733130155,TRUE,TRUE,FALSE,FALSE
