Sample,CON13,CON14,CON15,CON16,CON17,CON18,L13,L14,L15,L16,L17,L18,LN13,LN14,LN15,LN16,LN17,LN18,N13,N14,N15,N16,N17,N18,Z13,Z14,Z15,Z16,Z17,Z18,ZL15,ZL16,ZL17,ZL18,ZLN13,ZLN14,ZLN15,ZLN16,ZLN17,ZLN18,ZN13,ZN14,ZN15,ZN16,ZN17,ZN18
27.046583,237957.788500,310902.418000,222894.227600,511424.485600,266195.519200,117153.401800,334651.857500,542658.754900,265298.835900,283812.826600,262342.794100,260643.450300,462876.126500,315681.130600,316788.874700,303389.211300,266695.543200,462330.860700,310804.771000,365595.363800,227523.486100,509461.689500,283.140185,312610.690200,397056.869500,226092.181600,526843.484500,498216.380000,464228.092000,306461.406600,142789.798300,293959.765700,273167.562100,264043.976200,339742.606700,282286.823700,326644.122300,250809.979100,139365.216500,146.687333,407052.935400,274169.422700,258650.102900,273733.519000,18568.617870,283455.180500
27.046583,71291.382920,16504.822820,55564.336720,87960.249920,60251.925440,34475.085260,89003.911050,84365.605110,95095.708280,97882.105270,41526.980790,46799.180360,75406.262250,58637.527490,48327.661780,69946.100010,57900.162150,48198.339440,41895.582560,52263.407580,95540.009700,83291.455130,954.862403,98560.365720,58686.240170,77745.145120,28583.585190,65043.944890,39533.319120,82288.147990,36482.279440,103888.389900,96950.268200,72765.550270,35742.713650,76394.155700,66255.208500,57335.817900,38313.316390,503.098577,61101.881400,84322.487490,99594.491060,62681.981090,2069.364708,88588.083800
27.046583,56933.282570,16564.881840,35771.855460,81306.343900,76896.027900,32814.173740,32245.610700,58152.054930,49145.683450,53769.068720,54617.093920,54407.826100,28532.816280,41236.269240,32231.124700,46802.809730,53595.326310,51903.894720,32096.118660,82006.400080,23701.011250,40190.697450,1207.422977,60428.713240,43775.658700,25832.984480,46681.979000,83314.502590,65429.921510,71688.400320,19905.114080,40761.583000,67000.494180,60327.506270,15962.512460,37750.067880,51787.770570,56873.684440,29961.051570,642.363482,91217.480860,36785.235800,32447.589920,52706.441140,5463.521099,74398.410650
27.046583,2587.616531,694.286768,5878.057472,2506.786613,10865.534800,16225.622710,2591.336544,1724.699843,5758.021156,5198.986325,4230.452510,7152.722143,7917.661233,4253.910637,2489.691494,3779.320649,2172.743068,4533.170745,3743.694473,1408.896223,1556.832480,1225.796262,2891.865422,6162.410803,972.742413,5400.360864,1989.407758,5155.390687,8805.395225,22146.108460,2207.300149,2470.496259,5514.701932,23613.412120,1811.785625,1818.361206,2791.973663,5123.826834,10392.075460,2652.147399,3163.682240,2611.043602,1602.303350,4157.185049,668.816946,6967.853236
27.046583,338280.078600,263178.070900,174898.620000,384566.800900,199226.118600,141682.940800,175649.512900,403979.575000,339789.597600,198987.150700,340976.748500,183341.299800,312141.288400,201881.074800,443102.331600,266683.683700,215282.674100,217583.777300,180063.662200,182999.967200,430445.015100,240728.160600,317.178549,216938.847800,184347.744800,328874.493700,236784.269600,370487.903900,347425.159400,245552.068300,128057.871500,192695.733200,392086.725500,232854.062000,258848.257900,381403.860700,314228.402000,210429.361100,142938.763300,164.728605,467030.670100,413841.558200,410843.084300,183901.549100,22414.500560,180415.286700
27.046592,4075.955085,1666.733470,7690.767889,1910.125849,6676.511900,17969.987980,1931.024139,1557.441490,6422.441836,6446.836151,5215.888809,8883.922724,7840.733188,1631.405340,3810.882637,4558.876049,3084.460510,5151.342479,1904.905040,1598.683229,2091.069182,5209.223398,2975.297085,3923.795474,846.954366,6467.887838,2518.963423,4700.571067,5404.523338,30538.856890,1054.883206,4299.662716,4229.496735,17307.101020,1978.349916,2039.166414,5241.199137,4154.993408,5916.491932,2710.725296,7331.633746,1657.117955,2235.420313,4392.584205,1076.931881,4543.387930
27.046600,28597.972570,48810.192040,18126.580950,15977.255800,30754.205130,40250.868220,21178.147450,37304.289030,59142.084490,37925.207910,69884.291490,51412.310320,38906.548030,31284.791100,19526.072980,24324.148730,40241.983460,31830.630410,21150.980790,14240.602470,34473.183870,23677.067300,2089.482908,36506.955300,29741.575690,31646.482960,57697.286290,29457.117310,69317.858450,48809.608560,23323.148760,19238.218900,54720.390360,55513.653250,35959.604330,23438.696040,25122.936880,35720.991950,27688.581060,852.715997,106409.831800,26890.510910,23076.557370,60389.554950,1145.166750,24878.348810
27.046600,7900.575139,2367.921698,11315.119020,5513.635062,8225.339803,13220.280920,2889.977927,2405.233219,7291.793467,10902.509140,6937.439345,16619.861890,6370.819570,4477.081007,5932.198095,8418.026589,4328.157295,7794.544593,5865.704272,4636.135650,7796.210947,7412.426697,3425.300447,7333.984707,3238.103427,6664.522297,5139.063975,6933.806471,7808.956557,17187.663120,2168.981352,5871.612184,12185.041780,18220.270270,6114.334894,6274.960752,8178.235552,7738.049848,8887.278080,2831.323727,2250.669339,4222.147217,6090.873051,5878.616485,839.736328,7199.074828
27.046600,3288281.963000,3968111.013000,1395950.912000,1854226.801000,2161786.082000,1066762.710000,3399974.567000,1999504.047000,2396685.733000,2508222.399000,2928704.168000,2724705.413000,575649.513200,3023900.715000,3078919.703000,2246081.471000,2977425.208000,2568360.552000,3403224.560000,3658725.912000,3555639.783000,2544697.140000,199.519433,2936920.879000,4181233.963000,2740831.245000,1807789.771000,3078809.272000,3288445.273000,2188602.408000,1183383.380000,3145075.834000,2083373.177000,1933767.828000,3660399.824000,2933524.630000,2286063.251000,2080053.308000,1046009.205000,31.848598,3862766.471000,3355876.894000,3669425.534000,2638787.636000,92375.518330,2782015.508000
27.046617,82754.048860,63307.897980,42106.961930,142360.920000,159535.322100,30210.891830,85244.104210,115613.548600,143753.166700,148084.261200,165423.700600,132578.064300,93898.328800,103424.199700,135585.879900,127578.996600,105539.301400,108445.146600,96641.966900,218478.835400,163309.169600,101426.411200,602.776798,182055.914400,106566.417100,122160.475400,153821.846900,179541.201500,155621.134100,130009.317900,43131.603580,95743.055670,98370.273770,122225.586400,104371.618400,91955.136080,91060.029890,94807.907590,39643.906690,316.230009,138176.786500,117811.917600,81034.424450,145698.369700,7274.484430,163305.021900
27.046617,6261.809988,4651.404614,7289.228393,7252.963795,8138.150702,17575.750690,4408.068390,5034.359592,4854.392123,18460.229000,6754.678658,22463.640840,10543.093720,8957.794238,7188.549402,6021.157203,8396.772696,10099.295930,2844.864815,7433.249798,5817.812309,5335.012657,3344.852823,16985.316060,5216.097439,8281.260888,5268.329553,8393.157270,16106.425100,36971.810400,4281.445966,10728.280880,10566.879050,24828.939630,3857.581055,7754.559912,10288.546210,9435.199452,17695.987330,2557.219092,12814.769820,5862.081856,6156.248178,12039.334620,1067.113193,11842.700290
27.046617,216060.738400,210603.846300,134729.861800,219081.323800,240815.909100,112374.614400,286279.570700,310222.284500,145969.598100,185321.879100,196637.577800,263068.671500,430536.250600,143921.954000,298265.363900,187613.880300,200498.043500,249341.782000,259918.824700,307748.043800,309241.307600,154654.959400,365.678046,232951.126900,224303.540500,200979.824300,224741.008000,229409.816300,240336.612500,200229.945400,88822.415820,246476.593600,249419.375200,200498.519100,292533.719500,265459.690700,218704.252300,164917.966800,104671.029500,190.463926,90593.058570,262365.439600,300306.114400,194212.304500,11652.312160,306125.558700
27.046667,125202.222500,89797.656250,77640.703620,170167.049400,137362.294000,56726.744500,166153.147300,169684.015800,83010.818800,90475.056190,107661.227300,92121.024700,204408.666200,76673.886070,93296.331260,94997.128030,82031.389440,88067.667860,73817.712900,178598.159400,157734.580500,83788.846240,645.532296,99191.614910,108196.686200,63887.185830,165962.849000,124182.820900,93542.372320,114969.505500,47836.498900,80694.790780,89959.211870,101871.974400,80485.600230,89686.485930,106247.040500,89075.251300,51334.132150,338.867226,123498.448400,74314.801300,143448.974200,87414.484160,5081.238986,101640.899900
27.046683,22413.498550,24275.829280,29365.855510,23476.421710,30450.079620,32920.435890,19379.124380,13850.473170,26776.282860,16404.660440,19787.330980,25045.423340,41131.019260,23476.231390,12641.956620,26821.920640,16014.915600,25067.679690,16556.660280,20857.279290,13569.021020,29117.194910,2050.334146,31533.510490,17011.394630,19125.357420,7879.177471,26069.728300,13063.068480,52215.872690,18573.469300,14826.683110,28247.175650,48006.807830,23081.331380,15275.567700,28737.130620,26362.956690,23782.431730,1189.433171,27633.155220,20250.507480,21435.964880,24705.859060,3354.641008,32668.943540
27.046708,2078.944976,3.231195,281.476595,142.973591,655.173928,358.299374,363.664445,1170.704956,9091.920380,66.421861,2734.002859,10663.595910,165.597556,752.202133,1878.569100,4003.265015,1664.626722,4954.305577,310.502739,599.083761,506.680111,1396.282742,546.868772,2391.034164,3.860452,95.355926,34.376616,53.716212,1753.958286,309.669301,163.621924,990.142867,78.349796,323.279855,617.296485,871.329970,3859.992947,243.054176,340.764749,540.091913,1388.726811,1491.701266,462.661322,3759.279809,424.955534,5118.293992
27.046725,186839.739800,175192.671100,117598.252000,296616.971300,157372.966600,91143.130610,194692.479900,294972.702200,226843.582000,158710.191100,176645.102700,147442.989500,173062.076900,121076.997300,124465.646300,137014.550900,177420.998500,141343.247600,114988.786700,303714.884900,284365.271900,132565.152300,443.222684,173678.992400,209516.061900,104568.152400,297824.453000,175743.760400,159311.749400,172367.526500,74111.613900,159169.980500,190202.390500,163440.021600,187586.033100,134942.687900,144431.410700,124352.138800,84711.620750,231.615233,330222.941000,116517.039400,120904.378800,197770.570100,9501.113111,176387.758300
27.046742,217531.264800,151550.734300,102233.486200,137407.535700,306079.720100,100722.279200,183479.350000,167888.685400,211532.115100,271034.397500,243736.990800,252913.830100,454255.699900,185691.815200,163666.481300,183438.865100,217655.413700,240585.198700,195590.652300,244525.861800,180564.325300,185135.444800,401.341990,235956.292600,138923.096000,237630.025900,203991.104300,212125.456000,233983.451000,295905.650800,92508.459230,205012.691900,245184.413100,69876.144000,212971.201800,178818.525000,178732.970500,54426.692980,90929.754560,209.391305,354951.030400,173639.204200,163438.624900,247362.904300,8114.067743,266833.297800
27.046750,10000.396050,5434.761455,18695.795500,14787.455750,14567.971400,31228.714950,10208.952700,15291.252690,8032.949347,17631.116090,9507.061126,21348.157460,15611.054440,7289.632039,18059.005640,11714.889180,9188.811690,8033.696041,3538.970611,6765.257487,7884.700251,7897.081220,3005.450523,16945.329500,5699.220085,14029.165170,6597.119131,12083.233620,10257.888200,19870.684070,10400.244690,8897.082943,7659.170621,42711.751860,6195.980070,8625.006824,12356.861480,19795.518150,18880.093180,2086.759316,8523.209237,10345.012160,21185.198370,9347.610328,3363.133579,18135.192110
27.046750,15173.425050,4000.738143,11517.589810,14998.399590,26400.893280,22915.185300,8620.272335,4686.002078,12415.518220,23545.195450,16619.197030,16694.291990,25840.993610,8938.944939,7039.081322,13793.043920,11433.020900,18100.910030,10433.467380,10344.256940,9919.533845,11121.776320,3003.345441,22068.975380,4630.981506,8078.428344,8726.117273,20632.019890,24600.922180,35382.393200,5578.487958,10610.204830,5568.375690,30659.813810,2254.844639,7966.747502,17810.608310,15206.223010,17955.063440,2084.256978,12269.197580,8209.711872,15583.743840,7959.138050,540.158348,17256.335740
27.046850,1153.616541,102.862946,6742.307267,1772.178189,5993.261918,7589.844936,807.523548,1223.623729,6352.132065,2456.329878,378.279683,3377.422604,955.510461,549.843897,255.911481,2648.114066,969.230038,2679.831931,438.517042,976.778309,435.553577,551.767700,1340.055212,3439.251587,208.604915,1131.091584,691.091197,2173.772321,2378.379795,12357.858100,1288.677791,730.700219,4163.191679,7613.958533,368.794980,369.174047,2786.731147,3686.378402,6375.634342,1300.266825,797.350237,776.697050,815.129395,1426.689388,669.333980,1829.155984
27.046850,411.733030,540.703829,4377.276776,878.756010,7822.463672,10047.919530,371.346623,239.338413,3141.996563,3328.302337,1679.198370,5265.235233,1552.324471,870.150731,819.787648,1497.524666,1589.647010,2975.913106,330.440452,463.413692,646.396554,2116.930520,1366.600182,1070.270771,180.352350,2220.737821,675.398220,1756.638457,2618.603757,20675.088250,585.011281,1207.723432,2015.133818,12840.889080,353.611021,756.895406,1834.858157,2419.537808,6024.454772,1325.405806,476.879017,784.158007,1094.247830,1268.288185,673.732605,2228.355931
27.046858,107481.885900,84302.249430,57679.505010,67021.859230,155241.896000,34061.825810,73671.438170,57488.963960,154194.734100,117415.685800,123335.397100,109827.824200,198035.880400,78492.153480,116743.287500,98089.102040,102972.473900,98454.092440,75704.915650,143609.458000,73529.661950,85592.137820,706.317249,95257.419380,83895.163780,129254.533900,72663.488150,104399.941300,120404.518300,21304.165030,46678.914820,87011.768390,88865.009170,133137.314100,80120.979770,100471.939500,90700.537040,84870.860540,30391.550680,371.001349,183451.950400,80967.437470,65782.048110,115152.017000,4623.087302,135750.167100
27.046858,180138.713400,648084.876600,229348.129300,348604.195200,253751.729500,143671.076400,324120.590300,293630.082000,247407.349100,326650.563400,201714.271900,239131.077100,198066.564300,199205.410000,258527.883800,281445.952400,500066.794400,226382.038200,525441.146500,407761.623700,328865.696700,206958.804800,299.185721,261811.180000,300528.638800,211680.414400,294687.987500,247216.256400,542636.769600,240481.695700,170798.315000,282364.473300,590003.523300,250431.449200,279528.293000,519171.147000,186545.792500,210980.888700,142446.352700,155.189404,663395.486100,255990.535300,259376.573600,286082.715500,8510.995934,455573.838400
27.046858,104862.066000,90716.404410,100150.735700,237481.194200,226254.626600,83314.722550,147730.077200,247175.642700,135843.527100,166046.093800,139676.069200,142387.016100,161384.958900,137086.227100,107489.982100,120348.312200,147054.041600,143041.552500,126831.370900,180743.877200,14124.834070,242485.992100,513.419968,178747.779700,102856.521500,119699.568800,238373.773900,131963.596700,120431.974200,175175.775300,51415.907720,164686.163200,157881.238100,163920.397800,155450.424300,122439.073700,176305.125400,114783.246700,64829.752190,268.860204,187580.946700,122130.953400,121992.971300,140758.530800,9276.729211,236400.608600
27.046867,177187.181400,144907.798000,102579.297200,270789.409200,216642.260800,69468.223120,115757.519800,275058.523100,140779.705400,155658.849300,175352.323900,144684.954500,168902.303100,113810.906200,108021.562400,132275.094200,141403.538800,135899.068900,107700.220900,163462.948700,262622.724000,122762.300700,486.615767,166740.690800,174165.030900,184374.888900,166330.225000,171637.813800,172729.140800,175672.208300,80964.118760,145771.338600,209353.325000,157192.866600,120144.769600,132726.925200,136280.918200,114197.996300,78553.029140,254.637029,200128.541800,110504.963800,100086.533600,157540.162900,5100.753595,145367.062500
27.046867,1503.529527,647.378297,9959.253195,1231.680535,14545.770800,9551.903122,1175.695336,1361.330213,6435.798067,4190.436537,2355.969867,8141.167885,4839.991831,1288.360694,299.973603,4130.079812,2543.364688,6238.118860,1886.127791,752.228105,2354.792720,2087.811399,2386.195999,3822.227800,451.620997,3527.331846,1090.986968,3970.644079,4066.624029,15222.062680,2193.724481,2659.792962,3225.597631,19511.542440,1459.141680,1693.090422,2101.442779,3473.742895,8775.484215,2251.260232,1353.838946,1342.651948,1981.128216,5231.522258,714.323737,5448.272687
27.046892,85016.795180,52914.394290,75942.363370,115974.107100,95739.602380,63012.750760,160543.156200,113663.023400,82435.513150,87871.879680,98830.142550,101262.038400,128193.995800,71300.320210,73562.960900,89992.082960,90732.874920,86237.849040,68646.789850,179566.241400,173266.122700,89973.419210,663.688851,84157.804520,42292.937760,116148.275900,158958.355700,91581.767010,168353.936100,115006.754700,45491.410610,73969.693850,83072.915160,107811.585500,163662.278000,81442.475540,115996.550100,86942.487460,61667.091110,348.477094,127107.869200,95780.047320,146837.210800,83231.622510,8686.886519,92147.196530
27.046892,424.356102,105.235390,2607.936557,674.659712,4634.089116,572.122990,174.688552,242.372019,3934.966974,1171.236469,1029.776196,2144.442507,852.966867,491.989609,192.066386,937.114640,746.568838,1330.365557,147.767053,315.280967,212.165950,432.250538,778.362850,2032.849637,81.989925,1031.346638,256.835178,1112.555603,1286.336682,5762.406318,770.046793,820.743467,1247.571294,8363.844945,122.992936,360.389401,1894.219376,9174.604993,3528.892573,763.601645,474.244268,318.959939,441.527995,1523.586248,518.481086,1856.083167
27.046900,197632.472900,212727.672600,109185.187000,298587.027600,248339.627600,100052.457400,287856.563500,216321.489500,173532.561400,224944.798300,261429.944700,285539.274300,337380.868100,131644.884200,134538.419000,154860.095000,245499.852500,248137.484800,251706.853400,274994.282100,290647.784600,225083.697400,379.613783,213020.807700,248909.145100,197878.415700,301963.973600,192426.877400,210612.267200,212061.023100,76926.032430,170823.528800,206711.476700,189184.620400,289694.146200,135764.830000,161823.895100,135372.495900,95476.030120,197.860364,252052.745300,235225.698900,162470.609400,238226.318700,10446.500610,296036.707200
27.046900,1490691.588000,1113368.955000,640295.891900,730240.802400,593357.899800,339459.536400,1196117.286000,722799.969800,632472.744900,659917.904500,642655.076000,454743.457200,1373611.393000,923238.712700,1111936.113000,918673.971800,1388399.406000,618901.908100,1000504.928000,759412.485800,1761997.372000,966595.019300,6298.821443,665696.109900,1453406.380000,1295956.227000,1705027.504000,1191196.497000,1129435.204000,672621.207000,539326.168800,1462736.672000,1208563.466000,584861.114300,1251165.955000,1670033.748000,1185261.985000,732402.237400,383211.756600,1015.347027,1178643.266000,1862964.848000,1675395.307000,1150639.719000,35688.829240,1002578.941000
27.046933,289794.575000,266888.707300,166679.047600,310.248351,328264.589000,153554.757700,165768.393400,163968.966700,343200.570200,305535.652800,191281.163100,356730.979900,450414.018200,307745.489100,320666.633000,224124.213100,291419.556100,270489.810400,303907.683900,193323.721000,178896.599200,293750.363300,349.271020,238040.207900,336464.095300,284226.193100,266581.454600,358445.501900,354824.307200,319798.748500,116010.305600,319633.187100,329845.877900,289888.812400,275519.833100,307631.537400,263678.895600,200703.979500,142140.782900,181.756039,194002.361900,264273.487800,338983.571400,267076.275900,26370.758400,311016.603700
27.046933,47985.099000,31856.409030,25846.536940,31582.150810,97378.567770,28603.791130,46979.345970,43668.871130,14612.996640,63095.125300,63334.049660,101070.209200,49736.857550,37731.837530,32984.361540,42015.192740,61394.695750,40415.859100,27377.370230,17190.376060,40004.720560,35512.964780,1356.176718,68338.418500,64522.035440,49358.894770,22801.196500,111425.599300,59566.336630,24827.348580,4579.205045,18270.343150,75958.763470,26267.117160,29618.248890,39085.224130,48383.422410,17551.080420,36057.105180,727.796214,72166.267150,35793.989180,40352.574680,65478.832890,3273.305485,60554.869590
27.047217,44.133864,9.958888,389.956034,104.879809,3610.193876,1307.132000,76.145284,53.550121,2001.969626,841.694809,274.231713,1527.570884,256.424843,54.863712,106.442722,201.458763,288.087584,686.679910,6.358172,32.906549,94.172350,87.695538,211.699668,1107.056874,3.809634,137.099078,26.190557,699.423711,1318.599157,2029.885917,266.317005,420.726259,524.503825,3636.663712,8.123192,57.264924,608.099553,1479.745316,261.112552,212.706695,29.208989,42.228397,383.029477,671.618332,239.588792,699.386666
27.047283,16940.594750,21278.464690,34889.554280,16374.669870,51097.239070,44301.571520,19050.452760,16400.079940,54490.009710,25764.778770,36716.994570,53725.178810,15510.560590,22578.990230,16314.991970,36456.330160,27262.230530,35920.105760,23473.739760,26285.214150,31498.777030,18038.745860,1715.026187,44373.122940,10123.511650,27735.926230,15664.374210,47490.918790,47782.952970,58369.014690,17878.478310,19064.875220,51243.829950,74767.935160,34017.323520,17472.970690,41863.164340,34464.740460,33886.965240,951.689896,37557.069990,28825.612140,32183.780660,35996.979410,1831.917782,35581.655840
27.049658,52374.584920,25537.543490,34814.120680,18775.619830,56438.690000,33563.070040,26247.413040,56271.587590,73197.724860,61629.852940,32109.277850,60783.836940,57940.459230,27330.751160,28841.510820,29681.477630,635.285426,49647.192700,33335.817030,62720.022090,4056.125970,54981.868480,1505.151617,20820.239770,34907.652280,47298.479420,46663.681180,28528.093000,51088.971540,64943.106620,18346.208010,23358.120800,44837.094920,63548.120490,40808.293400,53610.261940,46300.140440,45705.774750,16811.903470,816.951171,33907.724400,40420.390390,49562.788720,53381.647500,3334.923334,53848.819310
27.049908,642.078321,243.008342,3039.532482,853.588675,7232.193244,7530.419611,557.094351,792.504443,1457.053682,2106.895954,885.240953,1221.204569,1076.193954,577.297778,529.647044,1454.451668,448.476196,2774.818121,294.115993,417.554805,364.304557,1564.609342,1083.595167,2711.719579,161.305102,2036.899694,449.798432,1882.538038,1699.299510,13761.028510,556.004660,1002.692127,2202.321426,4356.740224,380.249616,592.548568,1375.892211,5433.062369,803.512049,1056.236570,681.572437,596.061437,919.099115,1404.348704,614.303055,1025.265161
27.049925,26016.765130,14981.480310,32151.375450,36591.045970,22518.481380,46365.456610,7741.524831,17873.019130,19913.498320,24120.083000,29059.600980,25261.342730,93943.699570,30610.729040,11494.585060,32965.807210,17316.229740,15615.435400,17742.707680,13992.829790,8223.261690,20170.958070,2046.992099,28106.822190,23689.525970,17100.021270,5111.369864,22074.777140,25719.379040,28012.043990,14801.130360,17270.152660,30754.836280,60435.095430,13271.259530,28532.558100,36422.583800,42731.697890,30142.425700,1186.908432,18414.911040,16459.675720,17832.962850,18925.624790,8121.025614,26293.381660
27.050317,9554.947185,5165.963935,14454.502140,10892.944490,21991.335550,18261.070650,11773.015890,6388.947362,13152.684270,10364.198940,13835.596720,14579.981840,8242.124834,5076.269233,5529.178795,11553.745840,4955.187229,12052.633820,4609.710145,5475.678056,6180.959478,8684.460711,3231.017201,10133.861520,4989.797024,12760.164500,9048.884647,14612.394850,13793.135640,32153.191690,5837.494352,6890.920933,16268.298870,13883.543220,4409.282445,8763.854834,11679.505340,11009.884130,14148.506530,2378.274658,7431.445169,4941.394120,11209.149280,15003.251770,1875.540357,8813.596019
27.050392,36846.036200,40678.358510,47359.747250,46782.122680,85592.686260,48481.239630,56775.147970,56889.734610,55304.305580,64176.986650,106119.174500,110014.266400,89311.079040,41615.064070,87845.369510,51702.362250,128689.661600,47150.922970,36096.145350,53308.966850,45066.653590,81696.870350,952.821765,64367.632670,65126.101140,89216.157920,50038.539070,87206.898200,152116.276500,65867.508470,40822.064770,64728.198800,58711.914330,59781.486700,54728.983090,53151.638300,61510.816860,48447.010020,37689.776370,501.999932,37653.546280,45879.319630,37564.008120,112503.245200,4429.481178,105194.364000
27.050392,1639.300133,1806.961054,5993.020355,1042.761185,5885.767188,7648.023779,680.536159,835.092962,5436.422625,2333.343106,1392.700232,3974.414313,1169.405712,1063.616062,1195.768563,3097.866015,1477.673896,3269.922029,705.765820,688.214108,1674.926609,818.993069,1830.576736,2510.151143,434.345304,2528.075315,1364.181515,2677.875211,3676.767343,14133.520410,1687.667199,2912.023212,3445.721287,14418.407720,1043.632271,453.912778,2435.884752,4071.582979,4844.639782,1759.414758,820.678694,1279.130834,966.766046,1595.396359,722.061031,2204.666688
27.050408,158286.394300,181143.685400,92395.469700,227914.011000,194023.601300,70331.644980,248283.150700,233406.494900,224839.163700,155802.107200,220098.016200,194433.997000,286182.291800,173734.698200,191511.986500,117697.645300,221518.664800,151430.943300,149099.712200,245936.909700,91557.392560,145767.824900,471.446206,177631.562900,290006.356200,156199.270800,219610.774900,157849.742000,214099.917400,189785.300600,1237.058355,197518.047700,155187.968400,166881.896400,169091.982200,132002.748700,136551.475400,117290.088700,76739.884780,246.592280,231994.883700,103250.484900,131708.440800,203826.954900,8157.476452,240471.803200
27.050492,3848.750119,1114.873922,8391.480513,6937.579564,9735.800739,11632.364590,1894.844159,1823.176641,4533.157585,6704.293412,2952.518540,15206.151680,10041.798650,2245.891312,2188.603537,4875.162386,4265.917393,10893.036330,1530.364062,2238.421270,2139.867150,7183.814029,3171.185041,8154.882130,3571.333893,3561.350609,1468.778864,3647.901536,3912.839249,23261.108690,2260.555149,4143.277867,4567.987103,20916.760070,2107.343344,3859.510419,7735.343769,5319.415389,5374.148366,2825.490124,3876.109639,3949.592101,3099.188987,9435.228978,1098.421492,5751.487608
27.050525,15612.825510,2506.061634,16036.636370,15797.857150,31731.159320,15111.225680,7253.172974,2956.868211,23492.880110,17515.761900,14390.291750,27846.921800,15910.052850,9343.218592,7121.397221,3761.708390,11058.608070,16889.557490,9273.123437,8571.474802,8812.529576,9413.384669,3146.985036,19528.882520,5488.318370,13576.783910,7962.157849,17370.475030,13172.837030,29183.287260,5613.903818,10149.236410,10056.262090,30067.688840,7484.861634,555.498258,7634.760224,8664.416929,10431.380530,2263.977228,5184.955166,10817.388910,9947.099781,20239.670670,1335.519887,19454.751210
27.050550,120217.138200,94440.113780,98315.810020,175025.931900,168810.594300,93366.834790,155496.839200,61105.882440,128922.942300,137017.635800,177400.570800,179551.478700,28765.461630,131632.518700,131387.497900,122887.909200,128404.702600,188668.536600,131382.820500,156132.429700,110924.849300,134866.271300,535.913333,113685.886300,137724.984300,139973.927400,94240.480950,159673.951400,144304.644700,191138.305200,63536.355230,129660.515300,129834.348100,174764.673200,134673.958600,71442.031630,115309.477600,108181.432900,86774.902860,280.787463,142146.196700,159680.221600,162719.341200,151429.929000,18074.208740,144358.013800
27.050692,10469.349770,6799.859179,6249.677676,7932.904624,16432.649030,12191.166350,10830.972600,12085.249550,11243.440680,9296.815497,10895.220040,14257.456380,5298.266971,5709.012029,7013.620977,9002.810982,8654.409003,8881.426296,6196.866150,4011.580315,4360.196416,7995.085173,3374.400263,14972.436390,5867.491379,4547.820908,2313.064593,6982.393103,7748.162421,19023.664830,3655.592448,13048.753850,19188.141790,15902.420900,1691.582271,9099.806098,5049.543527,11020.385960,11952.220670,2612.537778,7562.336820,10701.728560,5156.463002,11581.711990,965.603740,15572.534280
27.053383,1955.471737,387.922552,10539.474030,3620.070576,13370.531310,12638.426690,823.480070,2438.724126,8063.876321,4503.553166,3220.896512,12015.341910,2187.528409,2547.073516,838.837350,6994.495215,3041.453741,6754.364572,1755.809045,1033.494894,1416.116487,2462.024764,2743.185068,3183.657661,1030.506404,2863.787084,3968.496944,3698.871434,4096.622313,16824.375030,2590.731749,876.121413,6811.864841,19299.193140,1969.918510,2000.881920,5839.713314,5919.520328,5599.329095,2540.446711,1091.351511,3025.629299,4197.106447,5637.798275,963.237730,7440.664144
27.053683,11929.378160,3431.882153,15956.055550,6514.985329,19969.637560,12832.811920,7996.927414,1995.689127,14959.444700,10647.652270,9433.178856,10349.601690,9004.705554,3071.932124,4367.336328,6725.801810,5508.805518,9341.759912,5490.727415,4649.925296,4459.960352,6007.395631,3361.650929,5405.989937,3303.567839,13972.901250,6822.240838,14003.902560,8763.660938,25450.776830,5958.151445,12608.273260,17853.399870,29696.526310,3343.390074,3766.095274,7810.435870,10502.770960,14751.291710,2588.582944,9269.608087,6635.302926,13095.920230,14419.017610,1242.968724,12191.220360
27.053783,3460.176542,1010.089244,11191.389920,1179.913877,11450.206160,6787.542502,2192.760776,2884.247717,12232.341250,4342.121384,390.611803,5074.051004,3474.480854,1669.629449,2237.426587,5904.615838,3223.971660,6920.635813,2083.881792,1897.164047,1699.516337,3004.465581,2818.334890,11953.762860,1589.790003,2455.598821,1737.032061,6525.555850,9408.492050,31911.445440,1100.314777,3004.043740,3583.382547,15368.861550,515.222429,5053.790496,4024.188072,5090.253450,11804.776760,2598.871449,2075.431737,2384.873085,2224.903197,4553.968873,678.026543,9062.366362
27.053933,2399.876020,268.670883,9118.388591,1553.685163,8217.716795,13206.216250,801.803807,1156.250752,8344.989103,3465.032788,1507.971150,8722.444366,3503.491862,2449.730856,292.815432,4089.085041,2543.281664,4996.783641,165.740143,1639.317514,1520.213534,2549.033109,2333.733826,5089.001175,743.443859,3818.879937,1862.562658,4375.580310,4545.325373,18024.226640,2095.570052,2130.452517,6918.226716,23939.195170,1153.830227,978.412669,3892.846223,5051.093900,7197.832862,2206.686176,2726.159340,1401.726188,1211.160394,3736.388599,717.521163,3181.580849
